material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,critical_temp
Dy1Ga6,2.0,116.1115,82.9768571428571,106.442414008702,78.6815347362542,0.611068851763481,0.592734255110429,92.777,36.5482857142857,46.3885,32.4651871237421,572.85,577.028571428571,572.820128836269,577.013905014393,0.693095036186862,0.40564242389516,11.7,415.028571428571,5.85000000000002,4.09414714150904,182.0,149.142857142857,176.090885624441,146.418337386103,0.660857527357302,0.524863698469094,92.0,84.0,46.0,32.1932937622932,7227.5,6282.14285714286,7105.28704557388,6224.83518419745,0.676285723487699,0.492613533730925,2647.0,3839.0,1323.5,926.257049878153,40.95,33.4142857142857,39.5676635650881,32.7776935161349,0.659583015392367,0.527135135511608,21.1,18.7,10.55,7.38346193896072,8.345,6.37714285714286,7.87711876259334,6.1655318642858,0.637615913971133,0.560853691912137,5.51,3.20571428571429,2.755,1.92809835467647,20.0,26.4285714285714,17.8605710994918,25.249592982903,0.588168777354191,0.225477608515567,18.0,23.2857142857143,9.0,6.29868791001389,3.0,3.0,3.0,3.0,0.693147180559945,0.410116318288409,0.0,2.14285714285714,0.0,4.44089209850063e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
Dy1Ir2Rh2B4,4.0,117.108375,88.4432222222222,76.7781076134038,45.694526102323,1.15271220417207,1.18385693674911,181.406,37.91,69.2866487133118,75.6804414106927,738.7,771.444444444444,729.618000700864,765.905825681431,1.37438899756984,1.23433759195851,301.1,292.644444444444,112.223148236003,87.6775039069773,167.0,142.444444444444,157.649710280269,132.591768662351,1.33561079519396,1.37121366255459,141.0,14.6666666666667,50.808463861841,51.9660382923546,11505.25,9823.44444444444,8767.28480989854,6628.56254808873,1.17244840530913,1.17045640286678,20100.0,4063.22222222222,7308.28623464489,7865.09627137676,85.85,76.8555555555556,70.4462276813677,59.513705500637,1.21541638460711,1.2150351057682,124.3,28.1666666666667,48.9599070669053,51.5489004325259,27.2,34.0555555555556,23.6554664574369,30.3860572032941,1.25379049787629,0.97649613344416,38.9,20.9888888888889,14.2367482242259,14.8285094111992,84.5,79.8888888888889,50.8434183640529,52.3628940976131,1.03442154160203,1.07811656589362,139.0,32.1111111111111,65.7438210024334,62.890459344349,4.5,4.33333333333333,4.24264068711928,4.08237000052313,1.32966134885476,1.2852930241201,3.0,1.0,1.5,1.49071198499986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
Dy1Mo6S8,3.0,96.8416666666667,66.3186666666667,79.3703477216249,55.3914818490319,0.934114813900156,0.961954629718678,130.435,27.5506666666667,53.2535151161144,39.924103140278,750.266666666667,844.52,729.296450076049,827.115129529513,1.06985945267134,0.794840981750722,432.0,495.0,182.33744053875,167.529655882175,168.333333333333,137.6,155.621369731933,126.796528949135,1.02978737296832,0.937794826127953,141.0,60.8,59.5669557911282,54.8510710925502,6930.33333333333,5727.4,5564.44726390537,4195.67278721358,0.93629076015694,0.7779880267166,8320.0,3541.93333333333,3584.73805024703,4048.67171304367,108.8,140.26,91.3256516559069,122.841638196131,0.924677421132356,0.622221801246197,150.0,104.033333333333,66.1557253758131,65.6772898344626,16.2766666666667,16.0626666666667,8.84213607669176,6.59427600309249,0.679825063953669,0.40385275434549,34.27,13.66,14.4615958855016,16.4377903894924,50.0683333333333,56.4426666666667,6.79287749038642,3.62716649964159,0.272186428213502,0.0833491746572114,138.795,55.4906666666667,63.0384221901391,67.4589835348529,5.0,5.8,4.7622031559046,5.7290496234625,1.05492016798614,0.809354472976388,3.0,3.0,1.4142135623731,0.748331477354788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Dy1Ni2B2C1,4.0,61.003775000000005,52.25325,33.359474831591,30.3777305738816,0.899783633200244,1.01783700774124,151.689,25.08155,61.697766535846895,53.6837653147811,797.2749999999999,787.5833333333329,776.018034372101,773.17939110503,1.35925119112981,1.32234925632282,518.7,172.233333333333,187.052310531038,154.450320132038,132.75,127.833333333333,118.625701230779,117.013718835038,1.27715898016919,1.27740897875611,161.0,38.5,62.75497988207791,54.7187252125713,5544.75,5591.16666666667,4536.3877108651,4584.15537781915,1.21045261667018,1.14777416699114,6648.0,2592.6666666666706,3188.03445519336,3200.7410817218906,87.15,81.7166666666667,71.1419562770795,65.9110196899252,1.21144451427218,1.20616336654875,127.20000000000002,29.25,50.2454226770957,48.46082323783709,45.825,41.75,31.6411807961861,30.8497415545008,1.06537118625878,1.14178589903856,93.9,15.650000000000002,37.2301205343201,32.3561302795416,67.25,64.5,44.1043544077088,45.8551908824165,1.06801027312885,1.09862845858913,129.0,28.5,51.5770055354128,46.1510202126309,3.0,2.833333333333329,2.91295063024394,2.74945927399721,1.3579778549873198,1.35458107521317,2.0,0.5,0.707106781186548,0.687184270936277,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42076923076923
Dy1Rh2Ir2B4,4.0,117.108375,88.4432222222222,76.7781076134038,45.694526102323,1.15271220417207,1.18385693674911,181.406,37.91,69.2866487133118,75.6804414106927,738.7,771.444444444444,729.618000700864,765.905825681431,1.37438899756984,1.23433759195851,301.1,292.644444444444,112.223148236003,87.6775039069773,167.0,142.444444444444,157.649710280269,132.591768662351,1.33561079519396,1.37121366255459,141.0,14.6666666666667,50.808463861841,51.9660382923546,11505.25,9823.44444444444,8767.28480989854,6628.56254808873,1.17244840530913,1.17045640286678,20100.0,4063.22222222222,7308.28623464489,7865.09627137676,85.85,76.8555555555556,70.4462276813677,59.513705500637,1.21541638460711,1.2150351057682,124.3,28.1666666666667,48.9599070669053,51.5489004325259,27.2,34.0555555555556,23.6554664574369,30.3860572032941,1.25379049787629,0.97649613344416,38.9,20.9888888888889,14.2367482242259,14.8285094111992,84.5,79.8888888888889,50.8434183640529,52.3628940976131,1.03442154160203,1.07811656589362,139.0,32.1111111111111,65.7438210024334,62.890459344349,4.5,4.33333333333333,4.24264068711928,4.08237000052313,1.32966134885476,1.2852930241201,3.0,1.0,1.5,1.49071198499986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53
Er1Ba2Cu3O7,4.0,96.03285,57.2728307692308,69.5159297775648,36.6755216155718,1.15978434520397,1.33710775361108,151.2596,12.5121692307692,59.6638915296974,53.3182231896719,785.4,1000.97692307692,731.040719484406,933.41989500172,1.31118116342259,0.884724945565356,810.6,662.361538461538,316.982341779475,345.504910693914,168.0,115.615384615385,141.24059875603,90.1274509998805,1.25366237079374,1.3451629421374,205.0,21.5384615384615,79.8717722352522,80.6354936751595,5384.35725,3305.84638461538,798.942947407027,70.0484337468342,1.02538153140938,0.919686747733368,9064.571,2066.92284615385,3834.99824183567,3976.9074393158703,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.21664127209549,10.3055,5.90415384615385,4.63865243992239,1.39545793854822,1.06218814610639,1.09854751023468,19.678,2.90353846153846,7.19124403354524,6.71403560685952,108.256645,96.2450815384615,7.31972361760292,1.0857909984195,0.322568040177833,0.196502421896944,399.97342,92.29338,168.575647677736,166.514610257799,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1.0,0.846153846153846,0.433012701892219,0.266469355010596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39333333333335
Er1Ba2Cu4O8,4.0,96.03285,54.93948,69.5159297775648,35.9974928151234,1.15978434520397,1.341909982425,151.2596,9.77725333333333,59.6638915296974,50.739865238176,785.4,1004.72,731.040719484406,940.655034892717,1.31118116342259,0.87815269333251,810.6,661.586666666667,316.982341779475,338.091920834162,168.0,113.066666666667,141.24059875603,89.2038145107314,1.25366237079374,1.33268376874445,205.0,23.6,79.8717722352522,77.4015216617578,5384.35725,3462.49546666667,798.942947407027,74.6737545227178,1.02538153140938,0.833036294415244,9064.571,2388.5712,3834.99824183567,4067.15174281314,82.3375,113.466666666667,60.7214928257155,94.5577920831499,1.1640132003214,0.803975849377208,127.05,73.94,51.12571973821,44.6940923264909,10.3055,6.00506666666667,4.63865243992239,1.43327481139129,1.06218814610639,1.0330983892376,19.678,3.37493333333333,7.19124403354524,6.68297282618713,108.256645,110.080842666667,7.31972361760292,1.25724833696956,0.322568040177833,0.157799126964585,399.97342,106.652490666667,168.575647677736,174.948778564645,2.25,2.06666666666667,2.21336383940064,2.05479931812743,1.36892236074022,1.18114958513808,1.0,0.866666666666667,0.433012701892219,0.249443825784929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.525
Er1Ir2Rh2B4,4.0,118.298125,88.972,77.3341713423108,45.8413164512229,1.15167192918696,1.18619577142323,181.406,37.91,70.092050738988,76.2107946185374,742.2,773.0,734.080704165922,767.984369453207,1.37564600749695,1.23687227126971,287.1,291.088888888889,106.905963350975,84.0871769851583,166.5,142.222222222222,157.302844129965,132.462030291133,1.33638487299258,1.37065235668782,139.0,14.8888888888889,50.2120503465055,51.602708322072,11634.0,9880.66666666667,8896.4105642564,6671.77587339532,1.17783400681464,1.17705198995734,20100.0,4006.0,7259.48055992989,7857.50025276628,85.85,76.8555555555556,70.4462276813677,59.513705500637,1.21541638460711,1.2150351057682,124.3,28.1666666666667,48.9599070669053,51.5489004325259,29.4,35.0333333333333,27.3724732890018,32.4223404619832,1.30976642513069,1.03331711624561,30.1,20.0111111111111,12.0981403529633,13.5145189415762,85.5,80.3333333333333,54.9426225222706,54.1988597975247,1.06054484049089,1.09439067397112,135.0,31.6666666666667,64.6393842792457,62.4143858061229,4.5,4.33333333333333,4.24264068711928,4.08237000052313,1.32966134885476,1.2852930241201,3.0,1.0,1.5,1.49071198499986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37
Er1Ir4B4,3.0,123.429,108.819,70.3097768142352,52.6693300045862,0.802505304151528,0.629578454036425,181.406,80.6248888888889,80.2821519558779,87.9762666682833,749.766666666667,806.022222222222,739.006307595933,800.704279168264,1.08476496722738,0.915862706468871,287.1,321.266666666667,122.513246449335,85.7549451476937,164.333333333333,143.777777777778,152.393601318551,133.63477804559,1.03152915514061,0.984142435304798,139.0,54.8888888888889,57.8177212356981,52.6028680624456,11362.0,12127.3333333333,7953.59194040374,7613.99351725062,0.815113884316667,0.580871545432979,20100.0,9019.33333333333,8364.85552774225,9536.84802344161,77.4,86.0333333333333,60.5027888430513,63.840769811208,0.866191042690792,0.648794020197674,124.3,62.0555555555556,53.9489264644503,59.8540818249776,31.9666666666667,35.9888888888889,29.5755032286904,33.7514030903975,1.01975037269855,0.833860422096561,30.1,20.0111111111111,12.9923909355523,12.6631964057214,64.0,80.3333333333333,39.3111209131334,54.1988597975247,0.667893067272113,0.51916479798776,135.0,65.0,61.0081961706786,62.4143858061229,4.0,4.33333333333333,3.77976314968462,4.08237000052313,1.03972077083992,0.858740913006287,3.0,2.33333333333333,1.4142135623731,1.49071198499986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
Er1Ni2B2C1,4.0,62.193525,53.04641666666669,33.6010800826951,30.524227451585,0.8902561285385832,1.0123404757234,156.448,25.8747166666667,63.6582373152672,55.3170888568327,800.775,789.9166666666669,780.76454332283,776.328950106692,1.3608151822482,1.32467472634126,504.7,169.9,182.793303692996,151.171209964802,132.25,127.5,118.364697006668,116.842017508227,1.27878177544326,1.27756891045834,159.0,38.5,61.9974797874881,54.1102270062385,5673.5,5677.0,4603.20024153182,4629.05631381468,1.204203806914,1.15075626515299,6806.0,2592.66666666667,3314.72513943464,3284.76559285438,87.15,81.7166666666667,71.1419562770795,65.9110196899252,1.21144451427218,1.20616336654875,127.2,29.25,50.245422677095696,48.4608232378371,48.025,43.2166666666667,36.6129908169193,34.002163107361,1.13144266477151,1.19852821533122,87.8,14.183333333333302,35.3243807447491,31.1089706604953,68.25,65.1666666666667,47.6602276908358,48.28789435596111,1.09692050340113,1.12219848647057,125.0,27.8333333333333,50.5043314974072,45.3960962589908,3.0,2.83333333333333,2.9129506302439405,2.74945927399721,1.35797785498732,1.35458107521317,2.0,0.5,0.707106781186548,0.687184270936277,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.326363636363636
Er1Pd2Sn1,3.0,130.796333333333,124.70225,128.321674591152,122.456213822568,1.07906389909639,1.07144328709257,60.839,23.5325,26.2666527538034,25.0772075835309,697.566666666667,724.05,691.468889744389,717.91983810442,1.08997379607352,0.993488566168736,222.5,256.5,91.1459025714023,91.2950299852078,180.0,177.25,176.924393427264,174.909123172382,1.08116138898699,1.04219570261142,81.0,48.25,33.9705755029261,29.8024747294583,9466.33333333333,10105.5,9270.75945898628,9893.26623633511,1.077728191601,0.95351366427385,4713.0,4184.0,1944.78659211979,2015.50198461822,71.8333333333333,67.675,67.6277700640733,64.2803999060928,1.03599825849364,1.04783773870983,57.3,14.725,26.1829885400595,23.7915294800481,14.5333333333333,15.075,13.2502029160808,14.0393181121536,1.01923101918108,0.943072389566577,12.9,6.6,5.48472626684525,4.84168100973205,51.0,56.0,41.4770764191167,47.4428412170785,0.945565831290074,0.831009441609027,56.0,31.75,25.5081686262787,23.7276210354093,3.66666666666667,3.75,3.63424118566428,3.7224194364084,1.09005965871078,1.00961375817404,1.0,1.25,0.471404520791032,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17
Er1Rh2Ir2B4,4.0,118.298125,88.972,77.3341713423108,45.8413164512229,1.15167192918696,1.18619577142323,181.406,37.91,70.092050738988,76.2107946185374,742.2,773.0,734.080704165922,767.984369453207,1.37564600749695,1.23687227126971,287.1,291.088888888889,106.905963350975,84.0871769851583,166.5,142.222222222222,157.302844129965,132.462030291133,1.33638487299258,1.37065235668782,139.0,14.8888888888889,50.2120503465055,51.602708322072,11634.0,9880.66666666667,8896.4105642564,6671.77587339532,1.17783400681464,1.17705198995734,20100.0,4006.0,7259.48055992989,7857.50025276628,85.85,76.8555555555556,70.4462276813677,59.513705500637,1.21541638460711,1.2150351057682,124.3,28.1666666666667,48.9599070669053,51.5489004325259,29.4,35.0333333333333,27.3724732890018,32.4223404619832,1.30976642513069,1.03331711624561,30.1,20.0111111111111,12.0981403529633,13.5145189415762,85.5,80.3333333333333,54.9426225222706,54.1988597975247,1.06054484049089,1.09439067397112,135.0,31.6666666666667,64.6393842792457,62.4143858061229,4.5,4.33333333333333,4.24264068711928,4.08237000052313,1.32966134885476,1.2852930241201,3.0,1.0,1.5,1.49071198499986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76
Er2Fe3Si5,3.0,83.7298333333333,64.24805,64.0155258094575,49.3190006294697,0.85004494498207,1.02268216467957,139.1735,19.40905,60.1414373128507,52.8895032120978,708.7,736.93,702.47772330081,732.210912208502,1.09010499409456,0.989436620460766,205.0,276.8,90.9628862045761,78.8303120633174,164.333333333333,147.5,157.586377411687,141.716545289482,1.05735238030611,1.09445068511094,115.0,10.3,47.3168985552613,43.820657229211,6423.33333333333,5340.4,5499.4891395481,4405.74874914897,0.975899109198219,1.05971471448217,6736.0,1197.2,2935.04677229436,3038.58714536872,67.9333333333333,83.01,49.2792029645294,60.0271403529167,0.828785028091813,0.599330283505949,117.9,62.39,49.5152726158528,53.4279599086471,27.9666666666667,33.22,23.9779450163902,28.3195403281705,0.945481351571954,0.725513177619743,36.4,21.12,15.917356006015,17.1109789316684,81.3333333333333,101.7,56.2259156152628,78.0821941494004,0.835682866785553,0.667954500476625,135.0,72.0,55.1382101833404,53.1451785207275,3.33333333333333,3.5,3.30192724889463,3.46410161513775,1.08889997534522,0.971341676275867,1.0,1.4,0.471404520791032,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
