669,10.9
670,4.57
671,1.9
672,4.81
673,8.311428571428571
674,8.405
675,3.25
676,2.84
677,0.55
678,2.7
679,4.63
680,80.35
681,69.3
682,53.8
683,2.5
684,2.6475
685,3.4
686,6.6925
687,3.6
688,1.9
689,6.7
690,4.75
691,1.65
692,9.095
693,27.566666666666663
694,5.0
695,0.66
696,0.8825000000000001
697,1.415
698,1.5
699,0.92
700,2.8920000000000003
701,2.425
702,1.0
703,3.9
704,20.0
705,1.342
706,12.0
707,29.775
708,5.016666666666667
709,4.216666666666667
710,3.4
711,17.0
712,31.5
713,2.3
714,0.5
715,3.54
716,4.635
717,3.15
718,3.36
719,3.2
720,4.38
721,3.8
722,8.8
723,7.6
724,2.7700000000000005
725,2.2333333333333334
726,5.1
727,1.315
728,1.8
729,6.09
730,3.1
731,7.3
732,6.15
733,101.0
734,86.65
735,118.05
736,55.0
737,34.0
738,3.7
739,32.0
740,59.4
741,4.1
742,25.0
743,1.52
744,91.2
745,79.42
746,1.675
747,10.732222222222225
748,1.92
749,1.8433333333333333
750,1.9
751,1.12
752,85.4697909090909
753,86.5
754,89.5
755,1.155
756,2.9
757,0.96
758,2.7
759,6.38
760,0.46
761,14.852380952380951
762,2.22
763,1.4
764,1.1
765,22.6
766,0.96
767,4.13
768,0.785
769,4.993333333333333
770,0.9066666666666666
771,2.1
772,4.1
773,10.95775
774,7.7
775,1.38
776,1.1
777,3.51
778,1.4
779,4.5
780,9.985
781,2.3
782,3.6
783,2.1266666666666665
784,9.85
785,3.005
786,0.533
787,1.76
788,2.7
789,3.9
790,5.8
791,2.6
792,2.1166666666666667
793,2.76
794,2.9066666666666667
795,8.946666666666667
796,1.35
797,0.86
798,0.68
799,90.7
800,78.8
801,50.0
802,6.0
803,1.17
804,2.06
805,2.5
806,7.833333333333333
807,3.0
808,0.4449999999999999
809,6.09
810,2.04
811,8.0
812,1.72
813,3.4
814,1.525
815,8.716666666666667
816,9.0
817,9.733333333333333
818,6.0
819,5.7
